"고유번호","기준연도","행정동코드","행정동명","2007년사용량","2008년사용량","X 좌표","Y 좌표"
"OBJECTID","BASE_YEAR","ADM_DR_CD","ADM_DR_NM","HC_SUM_07","HC_SUM_08","X","Y"
"238","2008","1115057","신월1동","0","0","185371.643","447974.716"
"227","2008","1112068","수색동","0","0","190574.541","454118.617"
"221","2008","1112058","대조동","0","0","194089.007","449470.293"
"223","2008","1112060","응암2동","0","0","193567.763","455290.349"
"224","2008","1112065","신사1동","0","0","193186.676","454680.474"
"239","2008","1115058","신월2동","0","0","186409.17","447006.144"
"240","2008","1115059","신월3동","0","0","184818.062","448137.54"
"242","2008","1115062","신월6동","0","0","186010.578","446353.6"
"287","2008","1118057","시흥1동","0","0","191120.599","439328.644"
"288","2008","1118058","시흥2동","0","0","192968.314","439034.702"
"233","2008","1114077","공덕동","0","0","196227.368","450023.397"
"268","2008","1114072","성산1동","0","0","191519.126","452020.591"
"318","2008","1120053","상도1동","0","0","195963.806","444498.87"
"319","2008","1120054","상도2동","0","0","194837.894","444867.35"
"331","2008","1120063","사당1동","0","0","197890.478","442327.237"
"289","2008","1117064","개봉2동","0","0","187430.437","443664.166"
"243","2008","1115063","신월7동","0","0","185086.826","446396.563"
"246","2008","1115066","신정3동","59119.4","59950.8","185985.72","445764.92"
"248","2008","1115070","신정7동","97237.2","94883.9","188040.116","445718.298"
"249","2008","1115071","목5동","191024","194738.3","189343.097","448644.211"
"250","2008","1116051","염창동","0","0","189079.721","450476.403"
"252","2008","1116053","등촌2동","0","0","187577.122","449484.762"
"276","2008","1117052","구로1동","0","0","188896.267","443737.33"
"278","2008","1117055","구로4동","0","0","190250.108","443543.764"
"279","2008","1117056","구로5동","0","0","190052.731","444773.937"
"280","2008","1117061","고척1동","8832.3","8770.6","187923.372","444559.681"
"281","2008","1117062","고척2동","10870.3","11041.2","187142.57","445073.03"
