"고유번호","구명","품계수종","수고","관리등급","위치","환경영향","전정","도로길이","구번호","전선유무","순번","품계활력","흉고지름","품계위치","수관너비","현존유무","관리기관","피해정도","주변토지사용상태","방재","관리방안","수목고유번호","차선수","보호덮개","가로명","가치등급","품계퓽고","수목명","X 좌표","Y 좌표"
"OBJECTID","GU_NM","TRE_SOM","THT_HG","MGE_LVL","LC","EVMT_IFNE","RPRUNG_CN","ROAD_LT","GU_NO","ETRC_YNO","SN","ITM_ERY","BHT_DM","RNK_LC_CN","WTRTB_BT","EXT_YNO","MGE_ORG","DME_ETT","CMFE_LU_STTN","DSPRVN_CN","MGE_MTE","TRE_IDN","TFCLNE_CO","PTN_CVR","WIDTH_NM","VAL_LVL","RNK_BHT_HG","WDPT_NM","X","Y"
"20002051","중구","8","10","2","롯데영플라자","0","","0","02","2","288","8","25","12","4","0","공원녹지과","","0","2010. 흡즙성및천공성 해충종합방제","0","2-남대문로-가-0288","","1","남대문로","0","3","소나무","198393.901","451535.654"
"20002743","중구","4","13","2","신성당약국","0","0219","0","02","2","248","8","28","12","7","0","공원녹지과","2","0","2010. 방패벌레 수간주사 및 흰불나방 지상방제","0","2-퇴계로-가-0248","","2","퇴계로","0","6","양버즘나무","198243.334","451125.396"
"20003388","중구","8","8","2","한화빌딩","0","","0","02","2","72","8","19","9","9","0","공원녹지과","2","0","","0","2-태평로-가-0072","","1","태평로","0","3","은행나무","198106.649","451594.495"
"20005521","중구","8","25","1","창신비니루","0","","0","02","2","254","8","30","12","16","0","공원녹지과","2","0","","0","2-훈련원로-가-0256","","1","훈련원로","0","6","은행나무","200198.857","451702.975"
"20007719","중구","8","10","2","중앙일보 주차장","0","","0","02","2","20","8","25","12","6","0","공원녹지과","","0","2010.흡즙성해충 종합방제","0","2-숭례성터길-가-020","","1","숭례성터길","0","3","소나무","197520.943","451362.648"
"20007727","중구","8","7","1","중앙일보","0","","0","02","2","35","8","20","12","4","0","공원녹지과","2","0","2010.흡즙성해충 등 종합방제","0","2-숭례성터길-가-0035","","1","숭례성터길","0","6","소나무","197460.459","451278.385"
"20007736","중구","8","7","1","중앙일보","0","","0","02","2","44","8","20","12","4","0","공원녹지과","2","0","2010.흡즙성해충 등 종합방제","0","2-숭례성터길-가-0044","","1","숭례성터길","0","6","소나무","197455.312","451257.332"
"20005665","중구","8","13","1","한국프뢰벨","0","","0","02","2","99","8","28","12","7","0","공원녹지과","2","0","","0","2-동호로-가-0099","","1","동호로","0","6","은행나무","200823.261","450823.956"
"20007639","중구","8","10","1","우리은행","0","","0","02","2","348","8","25","12","6","0","공원녹지과","2","0","2010. 흡즙성및천공성 해충종합방제","0","2-퇴계로-가-0348","","1","퇴계로","0","6","소나무","198369.764","451145.759"
"20007648","중구","8","14","1","남대문시장","0","","0","02","2","151","8","26","12","7","0","공원녹지과","2","0","2010. 흡즙성및천공성 해충종합방제","0","2-남대문로-가-0151","","2","남대문로","0","6","소나무","198476.173","451746.945"
"20007658","중구","4","8","2","민국상호저축은행","0","","0","02","2","454","8","25","12","5","0","공원녹지과","","0","2010. 흡즙성및천공성 해충종합방제","0","2-퇴계로-가-0454","","1","퇴계로","0","6","소나무","199757.507","451395.946"
"20007738","중구","8","9","2","한양공고","0","","0","02","2","27","8","15","6","5","0","공원녹지과","2","0","2010. 진딧물 방제","0","2-운동장길-가-027","","1","운동장길","0","3","느티나무","201114.093","451916.705"
"20000034","중구","4","3.5","2","우리은행","0","","1150","02","2","1","8","12","9","3","0","공원녹지과","0","0","","0","2-돈화문로-가-00089","","1","돈화문로","0","6","이팝나무","199337.206","451926.748"
"20000456","중구","8","14","2","남대문시장","0","","0","02","2","260","6","25","12","6","0","공원녹지과","1","0","","0","2-퇴계로-가-0260","","1","퇴계로","0","6","은행나무","198002.96","450941.193"
"20001246","중구","4","6","1","시대상사","0","","0","02","2","43","8","20","12","6","0","공원녹지과","2","0","2010. 진딧물 방제","0","2-청계천로-가-0040","","1","청계천로","0","12","느티나무","200059.793","452186.048"
"20007669","중구","4","8","2","","0","","0","02","2","460","8","25","12","5","0","공원녹지과","","0","2010. 흡즙성및천공성 해충종합방제","0","2-퇴계로-가-0460","","1","퇴계로","0","6","소나무","199883.682","451434.761"
"20007683","중구","8","9","2","동대문운동장","0","","0","02","2","74","8","15","6","5","0","공원녹지과","2","0","2010. 진딧물 방제","0","2-운동장길-가-074","","1","운동장길","0","3","느티나무","200863.75","451794.345"
"20007690","중구","8","8","2","PJ호텔","0","","0","02","1","6","8","20","6","5","0","공원녹지과","","0","2010. 흡즙성및천공성 해충종합방제","0","2-번창길-가-06","","1","번창길","0","9","소나무","199644.791","451695.322"
"20007699","중구","8","8","2","PJ호텔","0","","0","02","1","17","8","20","6","5","0","공원녹지과","","0","2010. 흡즙성및천공성 해충종합방제","0","2-번창길-가-017","","1","번창길","0","9","소나무","199595.465","451726.341"
"20007707","중구","8","9","2","동대문운동장","0","","0","02","2","71","8","15","6","5","0","공원녹지과","2","0","2010. 진딧물 방제","0","2-운동장길-가-071","","1","운동장길","0","3","느티나무","200881.309","451806.277"
"20007634","중구","8","14","1","남대문시장","0","","0","02","2","136","8","26","12","7","0","공원녹지과","2","0","2010. 흡즙성및천공성 해충종합방제","0","2-남대문로-가-0136","","2","남대문로","0","6","소나무","198455.807","451661.848"
"20007477","중구","8","15","2","자유웨딩홀","0","","0","02","1","123","8","26","9","10","0","공원녹지과","2","0","","0","2-장춘단길-가-0132","","1","장춘단길","0","6","은행나무","200125.159","450274.159"
"20007485","중구","4","24","1","삼도빌딩","0","","0","02","2","74","8","60","12","7","0","공원녹지과","2","0","2010. 방패벌레 수간주사 및 흰불나방 지상방제","0","2-의주로-가-0077","","1","의주로","0","12","양버즘나무","197286.534","451477.319"
"20007489","중구","4","10","1","극동빌딩","0","","0","02","2","175","8","25","12","4","0","공원녹지과","","0","2010. 흡즙성및천공성 해충종합방제","0","2-퇴계로-가-0175","","1","퇴계로","0","15","소나무","199206.155","451295.322"
"20007497","중구","4","10","1","극동빌딩","0","","0","02","2","171","8","25","12","4","0","공원녹지과","","0","2010. 흡즙성및천공성 해충종합방제","0","2-퇴계로-가-0171","","1","퇴계로","0","15","소나무","199250.34","451296.645"
"20007506","중구","8","6","2","행복웨딩홀 주차장","0","","0","02","2","12","8","15","6","5","0","공원녹지과","","0","2010. 진딧물 및 흰불나방 방제","0","2-서애길-가-0012","","1","서애길","0","3","왕벚나무","199647.889","451268.802"
"20007511","중구","8","8","1","중부세무서","0","","0","02","2","406","8","15","12","3","0","공원녹지과","","0","2010. 흡즙성및천공성 해충종합방제","0","2-퇴계로-가-0406","","1","퇴계로","0","6","소나무","199191.264","451267.422"
"20007520","중구","8","10","1","충무지구대","0","","0","02","2","416","8","25","12","3","0","공원녹지과","","0","2010. 흡즙성및천공성 해충종합방제","0","2-퇴계로-가-0416","","1","퇴계로","0","6","소나무","199291.806","451270.068"
"20007529","중구","4","10","2","행복웨딩홀","0","","0","02","2","430","8","25","12","5","0","공원녹지과","","0","2010. 흡즙성및천공성 해충종합방제","0","2-퇴계로-가-0430","","1","퇴계로","0","6","소나무","199633.569","451330.302"
"20007541","중구","8","6","2","행복웨딩홀 주차장","0","0","0","02","2","7","8","15","6","5","0","공원녹지과","","0","2010. 진딧물 및 흰불나방 방제","0","2-서애길-가-0007","","1","서애길","0","3","왕벚나무","199648.393","451296.419"
"20007550","중구","8","10","1","apm","0","","0","02","2","176","8","25","9","5","0","공원녹지과","","0","2010. 흡즙성및천공성 해충종합방제","0","2-마장로-가-0176","","1","마장로","0","9","소나무","201236.632","452046.041"
"20007558","중구","4","10","1","","0","","0","02","2","172","8","25","12","5","0","공원녹지과","","0","2010. 흡즙성및천공성 해충종합방제","0","2-을지로-가-0172","","2","을지로","0","9","소나무","199279.493","451879.145"
"20007565","중구","4","10","1","","0","","0","02","2","176","8","25","12","5","0","공원녹지과","","0","2010. 흡즙성및천공성 해충종합방제","0","2-을지로-가-0176","","2","을지로","0","9","소나무","199247.804","451875.849"
"20007574","중구","4","10","1","","0","","0","02","2","392","8","25","12","5","0","공원녹지과","","0","2010. 흡즙성및천공성 해충종합방제","0","2-을지로-가-0392","","2","을지로","0","9","소나무","199245.015","451853.54"
"20007583","중구","8","14","1","남대문시장","0","","0","02","2","147","8","26","12","7","0","공원녹지과","2","0","2010. 흡즙성및천공성 해충종합방제","0","2-남대문로-가-0147","","2","남대문로","0","6","소나무","198474.229","451738.832"
"20007585","중구","4","10","1","세창빌딩","0","","0","02","2","197","8","20","12","4","0","공원녹지과","","0","2010. 흡즙성및천공성 해충종합방제","0","2-퇴계로-가-0197","","1","퇴계로","0","9","소나무","198991.91","451307.392"
"20007593","중구","8","14","1","남대문시장","0","","0","02","2","140","8","26","12","7","0","공원녹지과","2","0","2010. 흡즙성및천공성 해충종합방제","0","2-남대문로-가-0140","","2","남대문로","0","6","소나무","198462.652","451682.889"
"20007603","중구","8","14","1","남대문시장","0","","0","02","2","156","8","26","12","7","0","공원녹지과","2","0","2010. 흡즙성및천공성 해충종합방제","0","2-남대문로-가-0156","","2","남대문로","0","6","소나무","198428.427","451529.343"
"20007613","중구","8","10","1","우리은행","0","","0","02","2","31","8","26","12","7","0","공원녹지과","2","0","2010. 흡즙성및천공성 해충종합방제","0","2-반포로-가-0031","","1","반포로","0","6","소나무","198441.778","451098.078"
"20007010","중구","8","7","2","롯데백화점","0","","0","02","2","320","8","12","12","4","0","공원녹지과","2","0","","0","2-을지로-가-0320","","1","을지로","0","3","은행나무","198410.557","451818.696"
"20004500","중구","8","2","3","서울시립미술관","0","","0","02","2","220","8","6","3","4","0","공원녹지과","2","0","2010. 진딧물 방제","0","2-덕수궁길-가-0216","","1","덕수궁길","0","3","살구나무","197633.996","451745.44"
"20004507","중구","8","20","1","중앙빌딩","0","","0","02","2","23","8","24","12","10","0","공원녹지과","2","0","","0","2-남대문로-가-0023","","1","남대문로","0","6","은행나무","197694.202","450973.903"
"20004514","중구","4","3.5","2","","0","","1150","02","2","1","8","12","9","3","0","공원녹지과","0","0","","0","2-돈화문로-가-000146","","1","돈화문로","0","6","이팝나무","199386.078","451422.737"
"20004521","중구","8","9","1","동원요리학원","0","","0","02","2","216","8","32","12","6","0","공원녹지과","2","0","","0","2-홍인문로-가-0212","","1","홍인문로","0","9","은행나무","200718.556","451757.014"
"20004529","중구","8","8","2","명신의원","0","","0","02","2","191","8","19","9","6","0","공원녹지과","2","0","","0","2-동호로-가-0191","","1","동호로","0","3","은행나무","200981.525","450495.213"
"20004539","중구","8","8","1","금호의원","0","","0","02","1","136","8","21","12","5","0","공원녹지과","2","0","","0","2-왕십리길-가-0137","","1","왕십리길","0","6","은행나무","201617.375","451775.932"
"20004548","중구","8","14","1","남대문시장","0","","0","02","2","265","8","24","12","9","0","공원녹지과","2","0","","0","2-퇴계로-가-0265","","1","퇴계로","0","6","은행나무","197947.319","450911.784"
"20004555","중구","4","10","1","국도호텔","0","","0","02","2","426","8","20","12","5","0","공원녹지과","","0","2010. 흡즙성및천공성 해충종합방제","0","2-을지로-가-0426","","1","을지로","0","9","소나무","199672.15","451878.769"
"20007374","중구","8","14","2","서울역","0","","0","02","2","18","8","20","12","8","0","공원녹지과","2","0","","0","2-청파로-가-0040","","1","청파로","0","3","은행나무","197302.916","450925.841"
"20007380","중구","8","15","2","동대문운동장","0","","0","02","2","117","8","30","6","8","0","공원녹지과","2","0","","0","2-마장로-가-0117","","2","마장로","0","6","은행나무","201088.341","452214.326"
"20007387","중구","8","16","2","우리빌딩","0","","0","02","2","88","8","30","9","6","0","공원녹지과","2","0","","0","2-칠패길-가-0088","","1","칠패길","0","6","은행나무","197682.962","451130.588"
"20007394","중구","8","20","1","","0","","0","02","2","94","8","40","12","6","0","공원녹지과","2","0","","0","2-칠패길-가-0094","","1","칠패길","0","9","은행나무","197721.88","451114.299"
"20007405","중구","8","6","2","","0","","0","02","1","96","8","12","6","6","0","공원녹지과","0","0","2010. 진딧물 및 흰불나방 방제","0","2-서애길-가-0096","","1","서애길","0","3","왕벚나무","199619.168","450744.182"
"20007414","중구","4","24","2","국립의료원","0","0218","0","02","2","63","8","30","12","14","0","공원녹지과","1","0","2010. 방패벌레 수간주사 및 흰불나방 지상방제","0","2-을지로-가-0063","","1","을지로","0","6","양버즘나무","200474.174","452056.175"
