"측정일시","측정소명","이산화질소농도(ppm)","오존농도(ppm)","일산화탄소농도(ppm)","아황산가스(ppm)","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)"
"MSRDT_DE","MSRSTE_NM","NO2","O3","CO","SO2","PM10","PM25"
"20150317","양재대로","0.068","0.005","1.5","0.01","138","85"
"20150317","양천구","0.089","0.008","1","0.012","124","52"
"20150317","영등포","0.101","0.006","1.7","0.017","159","82"
"20150317","영등포구","0.096","0.007","1.6","0.012","155","74"
"20150317","용산구","0.082","0.005","1","0.009","113","53"
"20150317","은평구","0.071","0.006","1.1","0.009","137","75"
"20150317","종로","0.085","0.005","1.1","0.009","135","76"
"20150317","종로구","0.08","0.005","0.6","0.012","141","58"
"20150317","중구","0.088","0.007","1.1","0.011","130","69"
"20150317","중랑구","0.097","0.005","1.4","0.011","134","66"
"20150317","청계천","0.089","0.002","1.2","0.014","120","64"
"20150317","청량리","0.09","0.003","1.2","0.014","123","85"
"20150317","태릉","0.078","0.004","1.4","0.008","125","58"
"20150316","강남구","0.065","0.014","0.7","0.009","97","44"
"20150316","강동구","0.058","0.014","0.8","0.008","88","39"
"20150316","강변북로","0.088","0.005","0.9","0.008","100","56"
"20150316","강북구","0.054","0.013","0.6","0.008","86","38"
"20150316","강서구","0.057","0.015","0.6","0.008","89","50"
"20150316","공항로","0.055","0.007","0.9","0.009","130","58"
"20150316","관악구","0.053","0.013","1.1","0.009","103","50"
"20150316","광진구","0.059","0.013","0.9","0.008","91","40"
"20150316","구로구","0.055","0.017","0.9","0.007","101","46"
"20150316","금천구","0.056","0.013","0.9","0.009","86","49"
"20150316","길동","0.072","0.008","0.8","0.007","96","27"
"20150316","내부순환","0.064","0.017","0.8","0.01","96","38"
"20150316","노원구","0.06","0.016","0.7","0.009","90","38"
"20150316","도봉구","0.055","0.016","0.8","0.008","89","44"
"20150316","동대문","0.071","0.009","0.8","0.012","94","50"
"20150316","동대문구","0.066","0.013","0.9","0.01","92","47"
"20150316","동작구","0.064","0.027","0.8","0.01","85","60"
"20150316","동작대로","0.087","0.007","1.1","0.01","98","41"
"20150316","마포구","0.052","0.012","0.9","0.008","100","52"
"20150316","서대문구","0.071","0.013","0.6","0.009","88","28"
"20150316","서울역","0.076","0.007","0.8","0.006","100","40"
"20150316","서초구","0.053","0.011","0.8","0.008","97","40"
"20150316","성동구","0.066","0.012","0.8","0.007","90","47"
"20150316","성북구","0.058","0.012","0.9","0.009","70","40"
"20150316","송파구","0.051","0.013","0.9","0.006","95","41"
"20150316","신사동","0.053","0.006","0.9","0.009","98","36"
"20150316","신촌","0.089","0.005","1.2","0.011","106","52"
"20150316","양재대로","0.063","0.006","1.2","0.009","112","62"
"20150316","양천구","0.07","0.016","0.8","0.009","89","35"
"20150316","영등포","0.084","0.007","1.2","0.016","110","63"
"20150316","영등포구","0.064","0.013","1","0.01","104","51"
"20150316","용산구","0.064","0.01","0.7","0.007","79","33"
"20150316","은평구","0.058","0.01","0.8","0.007","92","44"
"20150316","종로","0.068","0.009","0.9","0.007","102","50"
"20150316","종로구","0.062","0.012","0.4","0.009","105","38"
"20150316","중구","0.067","0.012","0.7","0.008","92","47"
"20150316","중랑구","0.063","0.018","0.8","0.008","95","43"
"20150316","청계천","0.072","0.002","0.9","0.01","85","43"
"20150316","청량리","0.074","0.007","0.9","0.01","90","56"
"20150316","태릉","0.078","0.007","1","0.007","90","40"
"20150315","강남구","0.054","0.016","0.6","0.008","49","26"
"20150315","강동구","0.046","0.016","0.7","0.008","42","23"
"20150315","강변북로","0.071","0.008","0.8","0.007","51","34"
"20150315","강북구","0.043","0.015","0.5","0.007","39","22"
"20150315","강서구","0.043","0.021","0.4","0.009","50","27"
"20150315","공항로","0.038","0.012","0.7","0.009","70","34"
"20150315","관악구","0.045","0.014","0.8","0.01","48","28"
"20150315","광진구","0.044","0.016","0.8","0.007","44","21"
"20150315","구로구","0.041","0.025","0.7","0.009","49","28"
"20150315","금천구","0.045","0.013","0.7","0.009","38","26"
"20150315","길동","0.057","0.011","0.7","0.007","48","19"
"20150315","내부순환","0.051","0.019","0.7","0.01","43","25"
"20150315","노원구","0.047","0.019","0.6","0.009","40","24"
"20150315","도봉구","0.043","0.018","0.6","0.008","39","24"
"20150315","동대문","0.052","0.015","0.6","0.01","43","31"
"20150315","동대문구","0.051","0.017","0.7","0.01","41","24"
"20150315","동작구","0.066","0.006","0.8","0.008","43",""
"20150315","동작대로","0.069","0.01","0.8","0.01","45","23"
"20150315","마포구","0.041","0.017","0.7","0.009","46","29"
"20150315","서대문구","0.052","0.017","0.5","0.009","41","19"
"20150315","서울역","0.063","0.008","0.7","0.007","51","26"
"20150315","서초구","0.043","0.013","0.7","0.008","44","23"
"20150315","성동구","0.05","0.016","0.7","0.007","47","26"
"20150315","성북구","0.045","0.014","0.7","0.009","32","22"
"20150315","송파구","0.04","0.016","0.7","0.007","44","22"
"20150315","신사동","0.044","0.008","0.9","0.009","48","22"
"20150315","신촌","0.068","0.006","1","0.011","54","31"
"20150315","양재대로","0.053","0.009","0.9","0.008","53","33"
"20150315","양천구","0.051","0.018","0.6","0.009","45","19"
"20150315","영등포","0.071","0.009","0.9","0.014","56","28"
"20150315","영등포구","0.046","0.017","0.9","0.011","51","30"
"20150315","용산구","0.053","0.014","0.6","0.008","38","21"
"20150315","은평구","0.045","0.013","0.7","0.008","40","24"
"20150315","종로","0.051","0.014","0.6","0.008","45","26"
"20150315","종로구","0.049","0.015","0.5","0.009","46","21"
"20150315","중구","0.051","0.017","0.5","0.008","40","28"
"20150315","중랑구","0.053","0.017","0.7","0.008","43","24"
"20150315","청계천","0.054","0.004","0.6","0.01","40","23"
"20150315","청량리","0.058","0.01","0.7","0.01","46","34"
"20150315","태릉","0.063","0.012","0.8","0.007","45","25"
"20150314","강남구","0.045","0.02","0.4","0.006","43","20"
"20150314","강동구","0.041","0.019","0.6","0.006","39","17"
"20150314","강변북로","0.065","0.011","0.6","0.007","46","27"
"20150314","강북구","0.033","0.021","0.3","0.006","37","17"
"20150314","강서구","0.032","0.024","0.3","0.007","35","17"
"20150314","공항로","0.037","0.013","0.6","0.008","66","28"
"20150314","관악구","0.036","0.017","0.6","0.006","42","22"
"20150314","광진구","0.039","0.018","0.6","0.006","41","15"
"20150314","구로구","0.033","0.027","0.5","0.005","44","21"
"20150314","금천구","0.037","0.017","0.6","0.006","36","20"
"20150314","길동","0.053","0.012","0.6","0.006","44","15"
"20150314","내부순환","0.044","0.022","0.6","0.008","43","22"
"20150314","노원구","0.037","0.024","0.5","0.007","39","21"
"20150314","도봉구","0.031","0.025","0.5","0.006","38","20"
"20150314","동대문","0.044","0.02","0.4","0.008","34","23"
"20150314","동대문구","0.038","0.023","0.5","0.008","37","18"
"20150314","동작구","0.039","0.022","0.5","0.007","36",""
"20150314","동작대로","0.061","0.013","0.7","0.008","45","18"
"20150314","마포구","0.031","0.021","0.5","0.006","38","23"
"20150314","서대문구","0.035","0.023","0.4","0.006","35","19"
"20150314","서울역","0.052","0.012","0.6","0.006","43","23"
"20150314","서초구","0.036","0.015","0.6","0.007","42","18"
"20150314","성동구","0.043","0.019","0.5","0.006","41","20"
"20150314","성북구","0.034","0.022","0.5","0.007","31","18"
"20150314","송파구","0.035","0.018","0.6","0.005","41","20"
"20150314","신사동","0.038","0.009","0.7","0.007","40","17"
"20150314","신촌","0.061","0.008","0.8","0.01","46","21"
"20150314","양재대로","0.051","0.01","0.8","0.008","52","29"
"20150314","양천구","0.04","0.022","0.4","0.006","34","14"
"20150314","영등포","0.061","0.011","0.7","0.012","44","21"
"20150314","영등포구","0.033","0.018","0.8","0.008","42","23"
"20150314","용산구","0.042","0.018","0.4","0.006","34","16"
"20150314","은평구","0.032","0.019","0.5","0.005","36","18"
"20150314","종로","0.04","0.019","0.5","0.006","44","21"
"20150314","종로구","0.037","0.02","0.4","0.007","43","17"
"20150314","중구","0.036","0.024","0.3","0.006","36","22"
"20150314","중랑구","0.041","0.024","0.6","0.007","40","20"
"20150314","청계천","0.044","0.006","0.5","0.008","36","17"
"20150314","청량리","0.05","0.015","0.6","0.009","40","27"
"20150314","태릉","0.06","0.015","0.7","0.006","40","21"
"20150313","강남구","0.043","0.026","0.4","0.006","55","23"
"20150313","강동구","0.031","0.026","0.5","0.006","40","18"
"20150313","강변북로","0.061","0.012","0.6","0.006","54","30"
"20150313","강북구","0.029","0.024","0.3","0.005","38","20"
"20150313","강서구","0.031","0.026","0.3","0.007","39","20"
"20150313","공항로","0.036","0.016","0.6","0.008","61","28"
"20150313","관악구","0.031","0.023","0.6","0.006","51","24"
"20150313","광진구","0.029","0.025","0.6","0.005","42","17"
"20150313","구로구","0.028","0.034","0.5","0.005","49","22"
"20150313","금천구","0.031","0.022","0.7","0.007","45","18"
"20150313","길동","0.047","0.016","0.6","0.005","49","17"
"20150313","내부순환","0.039","0.027","0.5","0.007","50","23"
"20150313","노원구","0.027","0.029","0.4","0.006","37","22"
"20150313","도봉구","0.031","0.023","0.5","0.006","41","21"
"20150313","동대문","0.035","0.027","0.5","0.008","41","27"
"20150313","동대문구","0.025","0.036","0.4","0.006","40","15"
"20150313","동작구","0.034","0.029","0.4","0.006","39","14"
"20150313","동작대로","0.058","0.017","0.6","0.008","55","22"
"20150313","마포구","0.028","0.025","0.5","0.006","47","25"
"20150313","서대문구","0.032","0.025","0.4","0.006","40","19"
"20150313","서울역","0.048","0.014","0.5","0.005","51","24"
"20150313","서초구","0.031","0.02","0.6","0.006","54","23"
"20150313","성동구","0.034","0.023","0.5","0.005","43","23"
"20150313","성북구","0.027","0.027","0.5","0.006","33","18"
"20150313","송파구","0.027","0.025","0.6","0.004","40","18"
"20150313","신사동","0.032","0.013","0.7","0.006","50","21"
"20150313","신촌","0.06","0.009","0.8","0.01","56","26"
"20150313","양재대로","0.051","0.013","0.7","0.008","62","33"
"20150313","양천구","0.036","0.024","0.4","0.006","40","17"
"20150313","영등포","0.056","0.012","0.7","0.013","56","29"
"20150313","영등포구","0.031","0.023","0.8","0.007","49","27"
"20150313","용산구","0.035","0.024","0.4","0.006","41","18"
"20150313","은평구","0.027","0.023","0.5","0.005","42","21"
"20150313","종로","0.031","0.025","0.5","0.005","52","26"
"20150313","종로구","0.027","0.027","0.3","0.007","49","18"
"20150313","중구","0.028","0.03","0.3","0.006","43","24"
"20150313","중랑구","0.035","0.028","0.6","0.006","42","20"
"20150313","청계천","0.036","0.006","0.4","0.008","42","20"
"20150313","청량리","0.047","0.015","0.6","0.007","48","29"
"20150313","태릉","0.063","0.015","0.7","0.006","41","20"
"20150312","강남구","0.028","0.028","0.3","0.007","31","14"
"20150312","강동구","0.027","0.026","0.4","0.005","31","11"
"20150312","강변북로","0.057","0.013","0.5","0.005","42","21"
"20150312","강북구","0.022","0.025","0.2","0.005","30","9"
"20150312","강서구","0.024","0.028","0.2","0.007","29","11"
"20150312","공항로","0.032","0.017","0.5","0.007","55","23"
"20150312","관악구","0.028","0.022","0.5","0.006","34","15"
"20150312","광진구","0.024","0.026","0.5","0.006","34","8"
"20150312","구로구","0.026","0.031","0.4","0.005","31","12"
"20150312","금천구","0.025","0.023","0.6","0.006","29","15"
"20150312","길동","0.038","0.021","0.5","0.005","30","11"
"20150312","내부순환","0.03","0.027","0.4","0.007","34","16"
"20150312","노원구","0.027","0.023","0.3","0.006","32","16"
"20150312","도봉구","0.022","0.028","0.3","0.005","32","10"
"20150312","동대문","0.035","0.023","0.4","0.006","26","17"
"20150312","동대문구","0.023","0.025","0.4","0.005","27","11"
"20150312","동작구","0.025","0.028","0.4","0.007","29","12"
"20150312","동작대로","0.049","0.019","0.5","0.008","36","11"
"20150312","마포구","0.025","0.025","0.4","0.005","35","16"
"20150312","서대문구","0.03","0.024","0.4","0.006","32","10"
"20150312","서울역","0.048","0.012","0.5","0.005","40","19"
"20150312","서초구","0.02","0.026","0.5","0.007","36","13"
"20150312","성동구","0.029","0.023","0.4","0.005","32","12"
"20150312","성북구","0.026","0.024","0.3","0.006","26","11"
"20150312","송파구","0.021","0.028","0.4","0.003","33","13"
"20150312","신사동","0.029","0.013","0.7","0.007","36","12"
"20150312","신촌","0.055","0.009","0.7","0.009","43","15"
"20150312","양재대로","0.047","0.014","0.6","0.007","42","20"
"20150312","양천구","0.03","0.025","0.3","0.007","30","10"
"20150312","영등포","0.064","0.012","0.7","0.011","43","19"
"20150312","영등포구","0.029","0.026","0.6","0.009","37","17"
"20150312","용산구","0.031","0.023","0.3","0.005","31","12"
"20150312","은평구","0.026","0.02","0.5","0.005","32","12"
"20150312","종로","0.037","0.02","0.4","0.005","39","18"
"20150312","종로구","0.028","0.023","0.3","0.006","36","12"
"20150312","중구","0.029","0.026","0.3","0.005","32","17"
"20150312","중랑구","0.037","0.026","0.5","0.006","34","12"
"20150312","청계천","0.036","0.004","0.4","0.008","30","12"
"20150312","청량리","0.043","0.016","0.5","0.007","36","18"
"20150312","태릉","0.049","0.018","0.5","0.005","31","12"
"20150311","강남구","0.031","0.028","0.4","0.006","41","19"
"20150311","강동구","0.025","0.027","0.5","0.006","39","15"
"20150311","강변북로","0.052","0.015","0.5","0.006","47","24"
"20150311","강북구","0.02","0.026","0.2","0.005","36","15"
"20150311","강서구","0.023","0.031","0.3","0.007","39","19"
"20150311","공항로","0.033","0.016","0.6","0.007","70","33"
"20150311","관악구","0.029","0.022","0.6","0.008","45","21"
"20150311","광진구","0.023","0.027","0.6","0.006","42","14"
"20150311","구로구","0.025","0.031","0.5","0.006","34","14"
"20150311","금천구","0.027","0.021","0.6","0.007","39","20"
"20150311","길동","0.036","0.022","0.5","0.005","38","15"
"20150311","내부순환","0.031","0.026","0.5","0.008","44","18"
"20150311","노원구","0.023","0.024","0.4","0.006","38","17"
"20150311","도봉구","0.021","0.029","0.4","0.006","38","15"
"20150311","동대문","0.034","0.023","0.4","0.007","35","22"
"20150311","동대문구","0.025","0.027","0.5","0.007","38","17"
"20150311","동작구","0.024","0.031","0.4","0.007","37","18"
"20150311","동작대로","0.046","0.02","0.6","0.009","46","18"
"20150311","마포구","0.025","0.024","0.5","0.006","45","23"
"20150311","서대문구","0.03","0.023","0.4","0.006","44","15"
"20150311","서울역","0.049","0.013","0.5","0.005","53","23"
"20150311","서초구","0.019","0.026","0.5","0.006","43","16"
"20150311","성동구","0.027","0.024","0.4","0.005","42","18"
"20150311","성북구","0.024","0.026","0.4","0.007","33","14"
"20150311","송파구","0.02","0.035","0.5","0.006","41","17"
"20150311","신사동","0.025","0.014","0.8","0.007","46","16"
"20150311","신촌","0.054","0.008","0.8","0.009","56","22"
"20150311","양재대로","0.045","0.016","0.6","0.007","51","26"
"20150311","양천구","0.03","0.025","0.4","0.007","38","11"
"20150311","영등포","0.054","0.013","0.7","0.007","50","26"
"20150311","영등포구","0.027","0.025","0.2","0.008","35","23"
"20150311","용산구","0.028","0.025","0.4","0.005","37","15"
"20150311","은평구","0.03","0.019","0.6","0.007","44","18"
"20150311","종로","0.034","0.02","0.5","0.005","48","22"
"20150311","종로구","0.029","0.023","0.4","0.007","48","16"
"20150311","중구","0.023","0.032","0.3","0.005","44","17"
"20150311","중랑구","0.022","0.027","0.6","0.006","44","18"
"20150311","청계천","0.036","0.006","0.5","0.008","40","19"
"20150311","청량리","0.042","0.016","0.5","0.008","44","26"
"20150311","태릉","0.048","0.02","0.6","0.006","40","17"
